sequenceID	m49_country.display_name	gb_length	non_n_length	gb_genotype	recogniser_genotypes	reverse_complement	rotation
KU576582	China	875	875	-	C	FALSE	0
KU576583	China	875	875	-	C	FALSE	0
KU576584	China	875	875	-	C	FALSE	0
KU576585	China	875	875	-	C	FALSE	0
KU576586	China	875	875	-	C	FALSE	0
KU576587	China	875	875	-	C	FALSE	0
KU576588	China	875	875	-	C	FALSE	0
KU576589	China	743	743	-	C	FALSE	0
KU576590	China	760	760	-	C	FALSE	0
KU576591	China	875	875	-	C	FALSE	0
KU576592	China	875	875	-	C	FALSE	0
KU576593	China	875	875	-	C	FALSE	0
KU576594	China	609	609	-	C/I	FALSE	0
KU576595	China	874	874	-	C	FALSE	0
KU576596	China	875	875	-	C	FALSE	0
KU576597	China	875	875	-	C	FALSE	0
KU576598	China	875	875	-	C	FALSE	0
KU576599	China	875	875	-	C	FALSE	0
KU576600	China	875	875	-	C	FALSE	0
KU576601	China	875	875	-	C	FALSE	0
KU576602	China	875	875	-	C	FALSE	0
KU576603	China	875	875	-	C	FALSE	0
KU576604	China	736	736	-	B/C	FALSE	0
KU576605	China	846	846	-	C	FALSE	0
KU576606	China	875	875	-	C	FALSE	0
KU576607	China	759	759	-	C	FALSE	0
KU576608	China	695	695	-	C	FALSE	0
KU576609	China	875	875	-	C	FALSE	0
KU576610	China	875	875	-	C	FALSE	0
KU576611	China	875	875	-	B	FALSE	0
KU576612	China	875	875	-	B	FALSE	0
KU576613	China	875	875	-	B	FALSE	0
KU576614	China	875	875	-	B	FALSE	0
KU576615	China	875	875	-	C	FALSE	0
KU576616	China	875	875	-	C/B	FALSE	0
KU576617	China	875	875	-	B	FALSE	0
KU576618	China	875	875	-	C	FALSE	0
KU576619	China	875	875	-	B	FALSE	0
KU576620	China	875	875	-	B	FALSE	0
KU576621	China	875	875	-	B	FALSE	0
KU576622	China	875	875	-	B	FALSE	0
KU576623	China	875	875	-	B	FALSE	0
KU576624	China	875	875	-	C/B	FALSE	0
KU576625	China	793	793	-	C	FALSE	0
KU576626	China	875	875	-	B	FALSE	0
KU576627	China	875	875	-	C	FALSE	0
KU576628	China	875	875	-	B/C	FALSE	0
KU576629	China	875	875	-	B	FALSE	0
KU576630	China	875	875	-	B	FALSE	0
KU576631	China	875	875	-	C	FALSE	0
KU576632	China	875	875	-	B	FALSE	0
KU576633	China	875	875	-	B	FALSE	0
KU576634	China	875	875	-	C	FALSE	0
KU576635	China	875	875	-	C	FALSE	0
KU576636	China	875	875	-	B	FALSE	0
KU576637	China	875	875	-	B	FALSE	0
KU576638	China	875	875	-	C	FALSE	0
KU576639	China	875	875	-	C	FALSE	0
KU576640	China	875	875	-	B	FALSE	0
KU576641	China	875	875	-	B	FALSE	0
KU576642	China	875	875	-	C	FALSE	0
KU576643	China	875	875	-	C	FALSE	0
KU576644	China	875	875	-	C	FALSE	0
KU576645	China	875	875	-	B	FALSE	0
KU576646	China	875	875	-	C	FALSE	0
KU576647	China	875	875	-	B	FALSE	0
KU576648	China	875	875	-	C	FALSE	0
KU576649	China	875	875	-	C	FALSE	0
KU576650	China	875	875	-	C	FALSE	0
KU576651	China	875	875	-	C	FALSE	0
KU576652	China	875	875	-	C	FALSE	0
KU576653	China	875	875	-	C	FALSE	0
KU576654	China	875	875	-	C	FALSE	0
KU576655	China	875	875	-	C	FALSE	0
KU576656	China	820	820	-	B	FALSE	0
KU576657	China	856	856	-	B	FALSE	0
KU576658	China	875	875	-	C	FALSE	0
KU576659	China	845	845	-	C	FALSE	0
KU576660	China	875	875	-	C/B	FALSE	0
KU576661	China	544	544	-	C	FALSE	0
KU576662	China	291	291	-	C/B	FALSE	0
KU576663	China	771	771	-	C	FALSE	0
KU576664	China	856	856	-	B	FALSE	0
KU576665	China	875	875	-	C	FALSE	0
KU576666	China	875	875	-	C	FALSE	0
KU576667	China	875	875	-	C	FALSE	0
KU576668	China	875	875	-	C	FALSE	0
KU576669	China	754	754	-	C	FALSE	0
KU576670	China	875	875	-	C	FALSE	0
KU576671	China	875	875	-	C	FALSE	0
KU576672	China	875	875	-	C	FALSE	0
KU576673	China	875	875	-	C	FALSE	0
KU576674	China	875	875	-	C	FALSE	0
KU576675	China	875	875	-	C	FALSE	0
KU576676	China	875	875	-	C	FALSE	0
KU576677	China	875	875	-	C	FALSE	0
KU576678	China	875	875	-	C	FALSE	0
KU576679	China	875	875	-	C	FALSE	0
KU576680	China	875	875	-	C	FALSE	0
KU576681	China	875	875	-	B	FALSE	0
KU576682	China	875	875	-	C	FALSE	0
KU576683	China	875	875	-	C	FALSE	0
KU576684	China	874	874	-	C	FALSE	0
KU576685	China	875	875	-	C	FALSE	0
KU576686	China	875	875	-	C	FALSE	0
KU576687	China	830	830	-	C	FALSE	0
KU576688	China	875	875	-	C	FALSE	0
KU576689	China	840	840	-	C	FALSE	0
KU576690	China	919	919	-	C	FALSE	143
KU576691	China	819	819	-	C	FALSE	0
KU576692	China	875	875	-	B	FALSE	0
KU576693	China	875	875	-	B	FALSE	0
KU576694	China	875	875	-	C	FALSE	0
KU576695	China	875	875	-	C	FALSE	0
KU576696	China	875	875	-	C	FALSE	0
KU576697	China	875	875	-	C	FALSE	0
KU576698	China	875	875	-	B	FALSE	0
KU576699	China	875	875	-	C	FALSE	0
KU576700	China	875	875	-	B	FALSE	0
KU576701	China	875	875	-	B	FALSE	0
KU576702	China	875	875	-	B	FALSE	0
KU576703	China	875	875	-	B	FALSE	0
KU576704	China	875	875	-	B	FALSE	0
KU576705	China	875	875	-	B	FALSE	0
KU576706	China	875	875	-	B	FALSE	0
KU576707	China	875	875	-	B	FALSE	0
KU576708	China	875	875	-	B	FALSE	0
KU576709	China	875	875	-	B	FALSE	0
KU576710	China	875	875	-	B	FALSE	0
KU576711	China	863	863	-	B	FALSE	0
KU576712	China	864	864	-	B	FALSE	0
KU576713	China	875	875	-	B	FALSE	0
KU576714	China	875	875	-	B	FALSE	0
KU576715	China	864	864	-	B	FALSE	0
KU576716	China	825	825	-	B/C	FALSE	0
KU576717	China	825	825	-	B/C	FALSE	0
KU576718	China	875	875	-	B	FALSE	0
KU576719	China	864	864	-	B	FALSE	0
KU576720	China	864	864	-	B	FALSE	0
KU576721	China	875	875	-	C	FALSE	0
KU576722	China	875	875	-	C	FALSE	0
KU576723	China	875	875	-	C	FALSE	0
KU576724	China	875	875	-	C	FALSE	0
KU576725	China	875	875	-	C	FALSE	0
KU576726	China	875	875	-	C	FALSE	0
KU576727	China	875	875	-	C	FALSE	0
KU576728	China	875	875	-	C	FALSE	0
KU576729	China	875	875	-	C	FALSE	0
KU576730	China	875	875	-	C	FALSE	0
KU576731	China	875	875	-	C	FALSE	0
KU576732	China	875	875	-	C	FALSE	0
KU576733	China	875	875	-	C	FALSE	0
KU576734	China	875	875	-	C	FALSE	0
KU576735	China	875	875	-	C	FALSE	0
KU576736	China	875	875	-	B/C	FALSE	0
KU576737	China	875	875	-	C	FALSE	0
KU576738	China	875	875	-	B	FALSE	0
KU576739	China	875	875	-	C	FALSE	0
KU576740	China	875	875	-	B	FALSE	0
KU576741	China	847	847	-	C	FALSE	0
KU576742	China	875	875	-	C	FALSE	0
KU576743	China	875	875	-	C	FALSE	0
KU576744	China	875	875	-	C	FALSE	0
KU576745	China	875	875	-	C	FALSE	0
KU576746	China	875	875	-	B/C	FALSE	0
KU576747	China	875	875	-	C	FALSE	0
KU576748	China	875	875	-	B	FALSE	0
KU576749	China	875	875	-	B/C	FALSE	0
KU576750	China	875	875	-	B	FALSE	0
KU576751	China	875	875	-	B	FALSE	0
KU576752	China	875	875	-	C	FALSE	0
KU576753	China	875	875	-	B/C	FALSE	0
KU576754	China	875	875	-	B	FALSE	0
KU576755	China	875	875	-	C	FALSE	0
KU576756	China	875	875	-	C	FALSE	0
KU576757	China	875	875	-	C	FALSE	0
KU576758	China	516	516	-	C	FALSE	0
KU576759	China	875	875	-	C	FALSE	0
KU576760	China	875	875	-	C	FALSE	0
KU576761	China	516	516	-	C	FALSE	0
KU576762	China	875	875	-	C	FALSE	0
KU576763	China	875	875	-	C	FALSE	0
KU576764	China	785	785	-	C	FALSE	0
KU576765	China	875	875	-	B/C	FALSE	0
KU576766	China	875	875	-	B	FALSE	0
KU576767	China	875	875	-	C	FALSE	0
KU576768	China	875	875	-	C	FALSE	0
KU576769	China	875	875	-	C	FALSE	0
KU576770	China	875	875	-	C	FALSE	0
KU576771	China	875	875	-	C	FALSE	0
KU576772	China	875	875	-	C	FALSE	0
KU576773	China	875	875	-	C	FALSE	0
KU576774	China	875	875	-	C	FALSE	0
KU576775	China	875	875	-	C	FALSE	0
KU576776	China	875	875	-	C	FALSE	0
KU576777	China	875	875	-	B	FALSE	0
KU576778	China	875	875	-	B/C	FALSE	0
KU576779	China	875	875	-	C	FALSE	0
KU576780	China	875	875	-	B	FALSE	0
KU576781	China	875	875	-	B	FALSE	0
KU576782	China	875	875	-	B	FALSE	0
KU576783	China	875	875	-	B	FALSE	0
KU576784	China	875	875	-	B	FALSE	0
KU576785	China	875	875	-	B	FALSE	0
KU576786	China	875	875	-	C	FALSE	0
KU576787	China	875	875	-	C	FALSE	0
KU576788	China	875	875	-	B	FALSE	0
KU576789	China	870	870	-	B	FALSE	0
KU576790	China	875	875	-	C	FALSE	0
KU576791	China	774	774	-	C	FALSE	0
KU576792	China	875	875	-	C	FALSE	0
KU576793	China	875	875	-	B	FALSE	0
KU576794	China	875	875	-	B	FALSE	0
KU576795	China	474	474	-	B	FALSE	0
KU576796	China	474	474	-	B	FALSE	0
KU576797	China	474	474	-	B	FALSE	0
KU576798	China	474	474	-	B	FALSE	0
KU576799	China	474	474	-	B	FALSE	0
KU576800	China	474	474	-	B	FALSE	0
KU576801	China	474	474	-	B	FALSE	0
KU576802	China	474	474	-	B	FALSE	0
KU576803	China	875	875	-	B	FALSE	0
KU576804	China	875	875	-	B/C	FALSE	0
KU576805	China	874	874	-	B	FALSE	0
KU576806	China	875	875	-	B/C	FALSE	0
KU576807	China	875	875	-	B	FALSE	0
KU576808	China	875	875	-	B	FALSE	0
KU576809	China	875	875	-	C/B	FALSE	0
KU576810	China	875	875	-	C	FALSE	0
KU576811	China	752	752	-	C	FALSE	0
KU576812	China	752	752	-	C	FALSE	0
KU576813	China	751	751	-	C	FALSE	0
KU576814	China	752	752	-	C	FALSE	0
KU576815	China	751	751	-	C	FALSE	0
KU576816	China	874	874	-	C	FALSE	0
KU576817	China	875	875	-	C	FALSE	0
KU576818	China	875	875	-	C	FALSE	0
KU576819	China	875	875	-	C	FALSE	0
KU576820	China	875	875	-	B	FALSE	0
KU576821	China	875	875	-	C	FALSE	0
KU576822	China	875	875	-	C	FALSE	0
KU576823	China	875	875	-	C	FALSE	0
KU576824	China	856	856	-	C	FALSE	0
KU576825	China	875	875	-	C	FALSE	0
KU576826	China	825	825	-	C	FALSE	0
KU576827	China	874	874	-	C	FALSE	0
KU576828	China	825	825	-	C	FALSE	0
KU576829	China	825	825	-	C	FALSE	0
KU576830	China	875	875	-	C	FALSE	0
KU576831	China	875	875	-	C	FALSE	0
KU576832	China	875	875	-	C	FALSE	0
KU576833	China	875	875	-	C	FALSE	0
KU576834	China	875	875	-	C	FALSE	0
KU576835	China	875	875	-	C	FALSE	0
KU576836	China	875	875	-	C	FALSE	0
KU576837	China	875	875	-	C/B	FALSE	0
KU576838	China	875	875	-	C	FALSE	0
KU576839	China	875	875	-	C	FALSE	0
KU576840	China	802	802	-	C	FALSE	0
KU576841	China	828	828	-	C	FALSE	0
KU576842	China	874	874	-	C	FALSE	0
KU576843	China	875	875	-	B	FALSE	0
KU576844	China	875	875	-	C	FALSE	0
KU576845	China	875	875	-	B	FALSE	0
KU576846	China	875	875	-	C	FALSE	0
KU576847	China	875	875	-	C	FALSE	0
KU576848	China	875	875	-	B/C	FALSE	0
KU576849	China	875	875	-	C	FALSE	0
KU576850	China	875	875	-	C	FALSE	0
KU576851	China	875	875	-	C	FALSE	0
KU576852	China	875	875	-	C	FALSE	0
KU576853	China	875	875	-	C/B	FALSE	0
KU576854	China	875	875	-	C/B	FALSE	0
KU576855	China	875	875	-	C	FALSE	0
KU576856	China	875	875	-	B/C	FALSE	0
KU576857	China	875	875	-	C	FALSE	0
KU576858	China	793	793	-	C	FALSE	0
KU576859	China	874	874	-	C	FALSE	0
KU576860	China	875	875	-	C	FALSE	0
KU576861	China	875	875	-	C	FALSE	0
KU576862	China	875	875	-	C	FALSE	0
KU576863	China	875	875	-	C	FALSE	0
KU576864	China	875	875	-	C	FALSE	0
KU576865	China	875	875	-	C	FALSE	0
KU576866	China	875	875	-	B	FALSE	0
KU576867	China	875	875	-	B	FALSE	0
KU576868	China	875	875	-	B	FALSE	0
KU576869	China	875	875	-	B	FALSE	0
KU576870	China	875	875	-	B	FALSE	0
KU576871	China	875	875	-	B	FALSE	0
KU576872	China	875	875	-	B	FALSE	0
KU576873	China	875	875	-	B	FALSE	0
KU576874	China	875	875	-	B	FALSE	0
KU576875	China	875	875	-	B	FALSE	0
KU576876	China	875	875	-	B	FALSE	0
KU576877	China	875	875	-	B	FALSE	0
KU576878	China	820	820	-	B/C	FALSE	0
KU576879	China	875	875	-	B	FALSE	0
KU576880	China	854	854	-	J	FALSE	0
KU576881	China	779	779	-	C	FALSE	0
KU576882	China	875	875	-	C	FALSE	0
KU576883	China	875	875	-	C	FALSE	0
KU576884	China	863	863	-	B	FALSE	0
KU576885	China	875	875	-	C	FALSE	0
KU576886	China	875	875	-	B	FALSE	0
KU576887	China	875	875	-	B	FALSE	0
KU576888	China	875	875	-	B	FALSE	0
KU576889	China	875	875	-	B	FALSE	0
KU576890	China	875	875	-	B	FALSE	0
KU576891	China	875	875	-	B	FALSE	0
KU576892	China	875	875	-	B	FALSE	0
KU576893	China	875	875	-	B	FALSE	0
KU576894	China	875	875	-	B	FALSE	0
KU576895	China	875	875	-	B	FALSE	0
KU576896	China	875	875	-	B	FALSE	0
KU576897	China	875	875	-	B	FALSE	0
KU576898	China	875	875	-	B	FALSE	0
KU576899	China	875	875	-	C	FALSE	0
KU576900	China	875	875	-	C	FALSE	0
KU576901	China	516	516	-	C	FALSE	0
KU576902	China	875	875	-	C	FALSE	0
KU576903	China	851	851	-	C	FALSE	0
KU576904	China	516	516	-	C	FALSE	0
KU576905	China	875	875	-	C	FALSE	0
KU576906	China	516	516	-	C	FALSE	0
KU576907	China	516	516	-	C	FALSE	0
KU576908	China	516	516	-	C	FALSE	0
KU576909	China	516	516	-	C	FALSE	0
KU576910	China	875	875	-	C	FALSE	0
KU576911	China	875	875	-	C	FALSE	0
KU576912	China	741	741	-	C	FALSE	0
KU576913	China	830	830	-	C	FALSE	0
KU576914	China	779	779	-	C	FALSE	0
KU576915	China	516	516	-	C	FALSE	0
KU576916	China	779	779	-	C	FALSE	0
KU576917	China	759	759	-	C	FALSE	0
KU576918	China	875	875	-	C	FALSE	0
KU576919	China	875	875	-	C	FALSE	0
KU576920	China	875	875	-	C	FALSE	0
KU576921	China	875	875	-	B	FALSE	0
KU576922	China	851	851	-	C	FALSE	0
KU576923	China	875	875	-	B	FALSE	0
KU576924	China	875	875	-	B	FALSE	0
KU576925	China	875	875	-	C	FALSE	0
KU576926	China	618	618	-	C	FALSE	0
KU576927	China	794	794	-	C	FALSE	0
KU576928	China	641	641	-	C	FALSE	0
KU576929	China	875	875	-	C	FALSE	0
KU576930	China	488	488	-	C/D	FALSE	0
KU576931	China	488	488	-	C	FALSE	0
KU576932	China	488	488	-	C	FALSE	0
KU576933	China	875	875	-	C	FALSE	0
KU576934	China	775	775	-	B	FALSE	0
KU576935	China	824	824	-	C/B	FALSE	0
KU576936	China	843	843	-	C	FALSE	0
KU576937	China	875	875	-	C	FALSE	0
KU576938	China	875	875	-	B	FALSE	0
KU576939	China	875	875	-	B	FALSE	0
KU576940	China	875	875	-	B	FALSE	0
KU576941	China	875	875	-	C	FALSE	0
KU576942	China	869	869	-	C	FALSE	0
KU576943	China	749	749	-	C	FALSE	0
KU576944	China	795	795	-	C	FALSE	0
KU576945	China	805	805	-	C	FALSE	0
KU576946	China	805	805	-	C	FALSE	0
KU576947	China	805	805	-	C	FALSE	0
KU576948	China	805	805	-	C	FALSE	0
KU576949	China	805	805	-	C	FALSE	0
KU576950	China	875	875	-	B/C	FALSE	0
KU576951	China	875	875	-	C	FALSE	0
KU576952	China	848	848	-	C	FALSE	0
KU576953	China	793	793	-	C	FALSE	0
KU576954	China	673	673	-	C	FALSE	0
KU576955	China	684	684	-	C	FALSE	0
KU576956	China	684	684	-	C	FALSE	0
KU576957	China	816	816	-	C	FALSE	0
KU576958	China	867	867	-	C	FALSE	0
KU576959	China	1467	1467	-	C	FALSE	0
KU576960	China	844	844	-	C	FALSE	0
KU576961	China	875	875	-	C	FALSE	0
KU576962	China	875	875	-	C	FALSE	0
KU576963	China	686	686	-	C	FALSE	0
KU576964	China	655	655	-	C	FALSE	0
KU576965	China	875	875	-	C	FALSE	0
KU576966	China	808	808	-	C	FALSE	0
KU576967	China	875	875	-	C	FALSE	0
KU576968	China	875	875	-	C	FALSE	0
KU576969	China	875	875	-	C	FALSE	0
KU576970	China	875	875	-	C	FALSE	0
KU576971	China	421	421	-	C	FALSE	0
KU576972	China	875	875	-	C	FALSE	0
KU576973	China	421	421	-	C	FALSE	0
KU576974	China	875	875	-	C	FALSE	0
KU576975	China	875	875	-	C	FALSE	0
KU576976	China	421	421	-	C	FALSE	0
KU576977	China	503	503	-	C	FALSE	0
KU576978	China	875	875	-	C	FALSE	0
KU576979	China	875	875	-	C	FALSE	0
KU576980	China	875	875	-	C	FALSE	0
KU576981	China	875	875	-	C	FALSE	0
KU576982	China	875	875	-	C	FALSE	0
KU576983	China	875	875	-	C	FALSE	0
KU576984	China	875	875	-	C	FALSE	0
KU576985	China	875	875	-	C	FALSE	0
KU576986	China	874	874	-	C	FALSE	0
KU576987	China	736	736	-	B	FALSE	0
KU576988	China	875	875	-	C	FALSE	0
KU576989	China	875	875	-	C	FALSE	0
KU576990	China	875	875	-	C	FALSE	0
KU576991	China	875	875	-	C	FALSE	0
KU576992	China	875	875	-	C	FALSE	0
KU576993	China	710	710	-	C	FALSE	0
KU576994	China	875	875	-	C	FALSE	0
KU576995	China	761	761	-	C	FALSE	0
KU576996	China	727	727	-	C	FALSE	0
KU576997	China	727	727	-	C	FALSE	0
KU576998	China	644	644	-	C	FALSE	0
KU576999	China	727	727	-	C	FALSE	0
KU577000	China	724	724	-	C	FALSE	0
KU577001	China	726	726	-	C	FALSE	0
KU577002	China	727	727	-	C	FALSE	0
KU577003	China	875	875	-	B	FALSE	0
KU577004	China	875	875	-	B	FALSE	0
KU577005	China	756	756	-	C	FALSE	0
KU577006	China	756	756	-	C	FALSE	0
KU577007	China	756	756	-	C	FALSE	0
KU577008	China	750	750	-	C	FALSE	0
KU577009	China	756	756	-	C	FALSE	0
KU577010	China	875	875	-	C	FALSE	0
KU577011	China	875	875	-	C	FALSE	0
KU577012	China	873	873	-	C	FALSE	0
KU577013	China	867	867	-	C	FALSE	0
KU577014	China	837	837	-	C	FALSE	0
KU577015	China	821	821	-	C	FALSE	0
KU577016	China	875	875	-	C	FALSE	0
KU577017	China	854	854	-	C	FALSE	0
KU577018	China	925	925	-	C	FALSE	0
KU577019	China	774	774	-	C	FALSE	0
KU577020	China	854	854	-	C	FALSE	0
KU577021	China	701	701	-	C	FALSE	0
KU577022	China	773	773	-	C	FALSE	0
KU577023	China	854	854	-	C	FALSE	0
KU577024	China	875	875	-	C	FALSE	0
KU577025	China	875	875	-	C	FALSE	0
KU577026	China	593	593	-	C	FALSE	0
KU577027	China	313	313	-	C	FALSE	0
KU577028	China	544	544	-	C	FALSE	0
KU577029	China	875	875	-	C	FALSE	0
KU577030	China	875	875	-	C	FALSE	0
KU577031	China	773	773	-	C	FALSE	0
KU577032	China	773	773	-	C	FALSE	0
KU577033	China	773	773	-	C	FALSE	0
KU577034	China	772	772	-	C	FALSE	0
KU577035	China	773	773	-	C	FALSE	0
KU577036	China	875	875	-	C	FALSE	0
KU577037	China	875	875	-	C	FALSE	0
KU577038	China	875	875	-	C	FALSE	0
KU577039	China	875	875	-	C	FALSE	0
KU577040	China	875	875	-	C	FALSE	0
KU577041	China	875	875	-	C	FALSE	0
KU577042	China	636	636	-	C	FALSE	0
KU577043	China	875	875	-	C	FALSE	0
KU577044	China	875	875	-	C	FALSE	0
KU577045	China	875	875	-	C	FALSE	0
KU577046	China	868	868	-	B	FALSE	0
KU577047	China	875	875	-	B	FALSE	0
KU577048	China	875	875	-	B	FALSE	0
KU577049	China	875	875	-	C	FALSE	0
KU577050	China	773	773	-	C	FALSE	0
KU577051	China	875	875	-	C	FALSE	0
KU577052	China	875	875	-	C	FALSE	0
KU577053	China	773	773	-	C	FALSE	0
KU577054	China	773	773	-	C	FALSE	0
KU577055	China	875	875	-	C	FALSE	0
KU577056	China	865	865	-	C	FALSE	0
KU577057	China	875	875	-	C	FALSE	0
KU577058	China	571	571	-	C	FALSE	0
KU577059	China	773	773	-	C	FALSE	0
KU577060	China	773	773	-	C	FALSE	0
KU577061	China	773	773	-	C	FALSE	0
KU577062	China	875	875	-	C	FALSE	0
KU577063	China	773	773	-	C	FALSE	0
KU577064	China	773	773	-	C	FALSE	0
KU577065	China	875	875	-	C	FALSE	0
KU577066	China	875	875	-	C	FALSE	0
KU577067	China	875	875	-	C	FALSE	0
KU577068	China	874	874	-	C	FALSE	0
KU577069	China	875	875	-	C	FALSE	0
KU577070	China	875	875	-	B/C	FALSE	0
KU577071	China	874	874	-	B	FALSE	0
KU577072	China	827	827	-	B/C	FALSE	0
KU577073	China	827	827	-	B/C	FALSE	0
KU577074	China	827	827	-	B/C	FALSE	0
KU577075	China	827	827	-	B/C	FALSE	0
KU577076	China	875	875	-	B	FALSE	0
KU577077	China	875	875	-	B	FALSE	0
KU577078	China	873	873	-	C	FALSE	0
KU577079	China	872	872	-	C	FALSE	0
KU577080	China	875	875	-	C	FALSE	0
KU577081	China	875	875	-	C/B	FALSE	0
KU577082	China	875	875	-	C	FALSE	0
KU577083	China	875	875	-	C	FALSE	0
KU577084	China	875	875	-	C	FALSE	0
KU577085	China	752	752	-	B	FALSE	0
KU577086	China	875	875	-	C	FALSE	0
KU577087	China	873	873	-	C	FALSE	0
KU577088	China	875	875	-	C	FALSE	0
KU577089	China	875	875	-	C	FALSE	0
KU577090	China	873	873	-	C	FALSE	0
KU577091	China	875	875	-	C	FALSE	0
KU577092	China	875	875	-	B	FALSE	0
KU577093	China	870	870	-	C	FALSE	0
KU577094	China	875	875	-	C	FALSE	0
KU577095	China	883	883	-	C	FALSE	0
KU577096	China	883	883	-	C	FALSE	0
KU577097	China	883	883	-	C	FALSE	0
KU577098	China	883	883	-	C	FALSE	0
KU577099	China	882	882	-	C	FALSE	0
KU577100	China	883	883	-	C	FALSE	0
KU577101	China	883	883	-	C	FALSE	0
KU577102	China	883	883	-	C	FALSE	0
KU577103	China	874	874	-	C	FALSE	0
KU577104	China	875	875	-	C	FALSE	0
KU577105	China	875	875	-	C	FALSE	0
KU577106	China	875	875	-	C	FALSE	0
KU577107	China	875	875	-	C	FALSE	0
KU577108	China	800	800	-	C	FALSE	0
KU577109	China	765	765	-	B	FALSE	0
KU577110	China	875	875	-	C	FALSE	0
KU577111	China	875	875	-	B	FALSE	0
KU577112	China	874	874	-	B	FALSE	0
KU577113	China	875	875	-	B	FALSE	0
KU577114	China	874	874	-	B	FALSE	0
KU577115	China	875	875	-	B	FALSE	0
KU577116	China	593	593	-	B	FALSE	0
KU577117	China	875	875	-	B	FALSE	0
KU577118	China	875	875	-	B	FALSE	0
KU577119	China	864	864	-	B	FALSE	0
KU577120	China	875	875	-	B	FALSE	0
KU577121	China	875	875	-	B	FALSE	0
KU577122	China	855	855	-	C	FALSE	0
KU577123	China	855	855	-	C	FALSE	0
KU577124	China	855	855	-	C	FALSE	0
KU577125	China	1009	1009	-	C	FALSE	0
KU577126	China	874	874	-	C	FALSE	0
KU577127	China	888	888	-	B	FALSE	0
KU577128	China	791	791	-	B	FALSE	0
KU577129	China	888	888	-	B	FALSE	0
KU577130	China	888	888	-	B	FALSE	0
KU577131	China	765	765	-	C	FALSE	0
KU577132	China	765	765	-	C	FALSE	0
KU577133	China	855	855	-	C	FALSE	0
KU577134	China	765	765	-	C/I	FALSE	0
KU577135	China	767	767	-	C	FALSE	0
KU577136	China	767	767	-	C	FALSE	0
KU577137	China	855	855	-	C	FALSE	0
KU594654	Tanzania	403	403	A	A	FALSE	0
KU594655	Tanzania	403	403	A	A	FALSE	0
KU594656	Tanzania	403	403	A	A	FALSE	0
KU594657	Tanzania	403	403	A	A	FALSE	0
KU594658	Tanzania	403	403	A	A	FALSE	0
KU594659	Tanzania	403	403	A	A	FALSE	0
KU594660	Tanzania	403	403	A	A	FALSE	0
KU594661	Tanzania	403	403	A	A	FALSE	0
KU594662	Tanzania	403	403	A	A	FALSE	0
KU594663	Tanzania	403	403	A	A	FALSE	0
KU594664	Tanzania	403	403	A	A	FALSE	0
KU594665	Tanzania	403	403	A	A	FALSE	0
KU594666	Tanzania	403	403	A	A	FALSE	0
KU594667	Tanzania	403	403	A	A	FALSE	0
KU594668	Tanzania	403	403	A	A	FALSE	0
KU594669	Tanzania	403	403	A	A	FALSE	0
KU594670	Tanzania	403	403	A	A	FALSE	0
KU594671	Tanzania	403	403	A	A	FALSE	0
KU594672	Tanzania	403	403	A	A	FALSE	0
KU594673	Tanzania	403	403	A	A	FALSE	0
KU594674	Tanzania	403	403	A	A	FALSE	0
KU594675	Tanzania	403	403	A	A	FALSE	0
KU594676	Tanzania	403	403	A	A	FALSE	0
KU594677	Tanzania	403	403	A	A	FALSE	0
KU594678	Tanzania	403	403	A	A	FALSE	0
KU594679	Tanzania	403	403	A	A	FALSE	0
KU594680	Tanzania	403	403	A	A	FALSE	0
KU594681	Tanzania	403	403	A	A	FALSE	0
KU594682	Tanzania	403	403	A	A	FALSE	0
KU594683	Tanzania	403	403	A	A	FALSE	0
KU594684	Tanzania	403	403	A	A	FALSE	0
KU594685	Tanzania	403	403	A	A	FALSE	0
KU594686	Tanzania	403	403	A	A	FALSE	0
KU594687	Tanzania	403	403	A	A	FALSE	0
KU594688	Tanzania	403	403	A	A	FALSE	0
KU594689	Tanzania	403	403	A	A	FALSE	0
KU594690	Tanzania	403	403	A	A	FALSE	0
KU594691	Tanzania	403	403	A	A	FALSE	0
KU594692	Tanzania	403	403	A	A	FALSE	0
KU594693	Tanzania	403	403	A	A	FALSE	0
KU594694	Tanzania	403	403	A	A	FALSE	0
KU594695	Tanzania	403	403	A	A	FALSE	0
KU594696	Tanzania	403	403	A	A	FALSE	0
KU594697	Tanzania	403	403	A	A	FALSE	0
KU594698	Tanzania	403	403	A	A	FALSE	0
KU594699	Tanzania	403	403	A	A	FALSE	0
KU594700	Tanzania	403	403	A	A	FALSE	0
KU594701	Tanzania	403	403	A	A	FALSE	0
KU594702	Tanzania	403	403	A	A	FALSE	0
KU594703	Tanzania	403	403	A	A	FALSE	0
KU594704	Tanzania	403	403	A	A	FALSE	0
KU594705	Tanzania	403	403	A	A	FALSE	0
KU594706	Tanzania	403	403	A	A	FALSE	0
KU594707	Tanzania	403	403	A	A	FALSE	0
KU594708	Tanzania	403	403	A	A	FALSE	0
KU594709	Tanzania	403	403	A	A	FALSE	0
KU594710	Tanzania	403	403	A	A	FALSE	0
KU594711	Tanzania	403	403	A	A	FALSE	0
KU594712	Tanzania	403	403	A	A	FALSE	0
KU594713	Tanzania	403	403	A	A	FALSE	0
KU594714	Tanzania	403	403	A	A	FALSE	0
KU594715	Tanzania	403	403	A	A	FALSE	0
KU594716	Tanzania	403	403	A	A	FALSE	0
